SESSIONID,CARPARKNUMBER,VEHICLETYPE,SESSIONSTART,SESSIONEND,TOTAL_CHARGE,DURATION,EFFECTIVE_CHARGE,LOT_NUMBER,LABEL_TYPE
0PL81-L-00030-20211010010027,PL81,C,10/10/2021 1:00,10/10/2021 1:00,0,0,0,30,1
0PL81-L-00118-20211010010454,PL81,C,10/10/2021 1:04,10/10/2021 1:06,0,2,0,118,1
0PL81-L-00118-20211010010704,PL81,C,10/10/2021 1:07,10/10/2021 1:09,0,2,0,118,1
0PL81-E-00001-20211010011003,PL81,C,10/10/2021 1:10,10/10/2021 1:27,0,17,0,173,1
0PL81-L-00118-20211010011027,PL81,C,10/10/2021 1:10,10/10/2021 1:10,0,0,0,118,1
0PL81-L-00051-20211010011043,PL81,C,10/10/2021 1:10,10/10/2021 8:45,0,455,0,51,1
0PL81-L-00118-20211010011229,PL81,C,10/10/2021 1:12,10/10/2021 1:22,0,10,0,118,1
0PL81-E-00001-20211010012034,PL81,C,10/10/2021 1:20,10/10/2021 14:27,0,787,0,134,1
0PL81-L-00118-20211010012351,PL81,C,10/10/2021 1:23,10/10/2021 1:28,0,5,0,118,1
0PL81-E-00001-20211010012722,PL81,C,10/10/2021 1:27,10/10/2021 11:02,0,575,0,59,1
0PL81-L-00118-20211010012908,PL81,C,10/10/2021 1:29,10/10/2021 2:06,0,37,0,118,1
0PL81-L-00030-20211010013109,PL81,C,10/10/2021 1:31,10/10/2021 1:31,0,0,0,30,1
0PL81-L-00030-20211010013253,PL81,C,10/10/2021 1:32,10/10/2021 1:35,0,3,0,30,1
0PL81-L-00030-20211010013553,PL81,C,10/10/2021 1:35,10/10/2021 3:20,0,105,0,30,1
0PL81-E-00001-20211010015152,PL81,C,10/10/2021 1:51,10/10/2021 5:03,0,192,0,75,1
0PL81-L-00118-20211010020750,PL81,C,10/10/2021 2:07,10/10/2021 2:14,0,7,0,118,1
0PL81-L-00118-20211010022024,PL81,C,10/10/2021 2:20,10/10/2021 2:34,0,14,0,118,1
0PL81-L-00118-20211010023514,PL81,C,10/10/2021 2:35,10/10/2021 2:54,0,19,0,118,1
0PL81-E-00001-20211010023705,PL81,C,10/10/2021 2:37,10/10/2021 9:12,0,395,0,191,1
0PL81-E-00001-20211010025846,PL81,C,10/10/2021 2:58,10/10/2021 12:36,0,578,0,269,1
0PL81-E-00001-20211010031319,PL81,C,10/10/2021 3:13,10/10/2021 12:57,0,584,0,5,1
0PL81-L-00030-20211010032217,PL81,C,10/10/2021 3:22,10/10/2021 3:22,0,0,0,30,1
0PL81-L-00030-20211010032310,PL81,C,10/10/2021 3:23,10/10/2021 3:23,0,0,0,30,1
0PL81-L-00030-20211010032351,PL81,C,10/10/2021 3:23,10/10/2021 3:25,0,2,0,30,1
0PL81-E-00001-20211010032435,PL81,C,10/10/2021 3:24,10/10/2021 9:35,0,371,0,182,1
0PL81-L-00030-20211010032606,PL81,C,10/10/2021 3:26,10/10/2021 6:32,0,186,0,30,1
0PL81-L-00118-20211010042241,PL81,C,10/10/2021 4:22,10/10/2021 4:39,0,17,0,118,1
0PL81-L-00118-20211010043949,PL81,C,10/10/2021 4:39,10/10/2021 5:05,0,26,0,118,1
0PL81-E-00001-20211010050351,PL81,C,10/10/2021 5:03,10/10/2021 18:58,0,835,0,129,1
0PL81-L-00118-20211010050651,PL81,C,10/10/2021 5:06,10/10/2021 5:36,0,30,0,118,1
0PL81-E-00001-20211010052517,PL81,C,10/10/2021 5:25,10/10/2021 15:19,0,594,0,261,1
0PL81-E-00001-20211010052940,PL81,C,10/10/2021 5:29,10/10/2021 16:01,0,632,0,13,1
0PL81-E-00001-20211010053150,PL81,C,10/10/2021 5:31,10/10/2021 12:49,0,438,0,473,1
0PL81-L-00030-20211010063431,PL81,C,10/10/2021 6:34,10/10/2021 6:35,0,1,0,30,1
0PL81-L-00030-20211010063640,PL81,C,10/10/2021 6:36,10/10/2021 9:52,0,196,0,30,1
0PL81-E-00001-20211010190319,PL81,C,10/10/2021 19:03,11/10/2021 9:12,0,849,0,129,1
0PL81-L-00069-20211010190822,PL81,C,10/10/2021 19:08,11/10/2021 13:55,0,1127,0,69,1
0PL81-E-00001-20211010190843,PL81,C,10/10/2021 19:08,11/10/2021 9:20,0,852,0,30,1
0PL81-E-00001-20211010190958,PL81,C,10/10/2021 19:09,10/10/2021 19:32,0,23,0,49,1
0PL81-E-00001-20211010191058,PL81,C,10/10/2021 19:10,11/10/2021 7:42,0,752,0,125,1
0PL81-E-00001-20211010191347,PL81,C,10/10/2021 19:13,11/10/2021 10:33,0,920,0,60,1
0PL81-L-00048-20211010191450,PL81,C,10/10/2021 19:14,10/10/2021 19:32,0,18,0,48,1
0PL81-L-00013-20211010191622,PL81,C,10/10/2021 19:16,12/10/2021 19:25,0,2889,0,13,1
0PL81-E-00001-20211010191937,PL81,C,10/10/2021 19:19,11/10/2021 6:50,0,691,0,248,1
0PL81-E-00001-20211010192238,PL81,C,10/10/2021 19:22,11/10/2021 10:58,0,936,0,10,1
0PL81-E-00001-20211010192734,PL81,C,10/10/2021 19:27,10/10/2021 20:00,0,33,0,81,1
0PL81-E-00001-20211010192953,PL81,C,10/10/2021 19:29,10/10/2021 21:41,0,132,0,21,1
0PL81-E-00001-20211010193037,PL81,C,10/10/2021 19:30,11/10/2021 7:33,0,723,0,70,1
0PL81-E-00001-20211010193047,PL81,C,10/10/2021 19:30,10/10/2021 19:33,0,3,0,173,1
0PL81-E-00001-20211010193151,PL81,C,10/10/2021 19:31,11/10/2021 8:24,0,773,0,354,1
0PL81-L-00049-20211010193241,PL81,C,10/10/2021 19:32,11/10/2021 12:17,0,1005,0,49,1
0PL81-L-00048-20211010193243,PL81,C,10/10/2021 19:32,10/10/2021 20:04,0,32,0,48,1
0PL81-E-00001-20211010193244,PL81,C,10/10/2021 19:32,11/10/2021 12:56,0,1044,0,150,1
0PL81-E-00001-20211010193319,PL81,C,10/10/2021 19:33,11/10/2021 8:21,0,768,0,163,1
0PL81-E-00001-20211010193533,PL81,C,10/10/2021 19:35,10/10/2021 19:44,0,9,0,64,1
0PL81-L-00173-20211010193609,PL81,C,10/10/2021 19:36,11/10/2021 3:48,0,492,0,173,1
0PL81-E-00001-20211010193737,PL81,C,10/10/2021 19:37,11/10/2021 7:59,0,742,0,29,1
0PL81-E-00001-20211010193845,PL81,C,10/10/2021 19:38,11/10/2021 7:13,0,695,0,360,1
0PL81-E-00001-20211010194123,PL81,C,10/10/2021 19:41,11/10/2021 11:53,0,972,0,23,1
0PL81-E-00001-20211010194341,PL81,C,10/10/2021 19:43,10/10/2021 22:12,0,149,0,99,1
0PL81-L-00064-20211010194500,PL81,C,10/10/2021 19:45,10/10/2021 19:57,0,12,0,64,1
0PL81-E-00001-20211010194731,PL81,C,10/10/2021 19:47,10/10/2021 20:54,0,67,0,351,1
0PL81-E-00001-20211010194736,PL81,C,10/10/2021 19:47,11/10/2021 8:19,0,752,0,276,1
0PL81-E-00001-20211010194908,PL81,C,10/10/2021 19:49,11/10/2021 17:17,0,1288,0,473,1
0PL81-L-00292-20211010195133,PL81,C,10/10/2021 19:51,11/10/2021 8:35,0,764,0,292,1
0PL81-L-00045-20211010195144,PL81,C,10/10/2021 19:51,10/10/2021 19:51,0,0,0,45,1
0PL81-E-00001-20211010195319,PL81,C,10/10/2021 19:53,10/10/2021 21:27,0,94,0,71,1
0PL81-E-00001-20211010195440,PL81,C,10/10/2021 19:54,10/10/2021 20:27,0,33,0,63,1
0PL81-E-00001-20211010195554,PL81,C,10/10/2021 19:55,10/10/2021 20:30,0,35,0,97,1
0PL81-E-00001-20211010195918,PL81,C,10/10/2021 19:59,11/10/2021 7:32,0,693,0,81,1
0PL81-L-00064-20211010200138,PL81,C,10/10/2021 20:01,10/10/2021 21:35,0,94,0,64,1
0PL81-E-00001-20211010200224,PL81,C,10/10/2021 20:02,11/10/2021 8:46,0,764,0,432,1
0PL81-L-00255-20211010200611,PL81,C,10/10/2021 20:06,11/10/2021 6:14,0,608,0,255,1
0PL81-E-00001-20211010200915,PL81,C,10/10/2021 20:09,10/10/2021 23:03,0,174,0,333,1
0PL81-E-00001-20211010200948,PL81,C,10/10/2021 20:09,10/10/2021 20:11,0,2,0,271,1
0PL81-E-00001-20211010201039,PL81,C,10/10/2021 20:10,10/10/2021 20:15,0,5,0,338,1
0PL81-L-00316-20211010201122,PL81,C,10/10/2021 20:11,11/10/2021 7:15,0,664,0,316,1
0PL81-E-00001-20211010201128,PL81,C,10/10/2021 20:11,11/10/2021 11:08,0,897,0,57,1
0PL81-E-00001-20211010201350,PL81,C,10/10/2021 20:13,11/10/2021 21:54,0,1541,0,89,1
0PL81-E-00001-20211010201511,PL81,C,10/10/2021 20:15,11/10/2021 9:53,0,818,0,61,1
0PL81-E-00001-20211010201826,PL81,C,10/10/2021 20:18,11/10/2021 4:57,0,519,0,56,1
0PL81-E-00001-20211010201857,PL81,C,10/10/2021 20:18,10/10/2021 20:31,0,13,0,353,1
0PL81-E-00001-20211010202045,PL81,C,10/10/2021 20:20,11/10/2021 10:31,0,851,0,271,1
0PL81-E-00001-20211010202347,PL81,C,10/10/2021 20:23,10/10/2021 22:12,0,109,0,48,1
0PL81-L-00043-20211010202444,PL81,C,10/10/2021 20:24,11/10/2021 7:03,0,639,0,43,1
0PL81-E-00001-20211010202509,PL81,C,10/10/2021 20:25,11/10/2021 9:02,0,757,0,181,1
0PL81-E-00001-20211010202542,PL81,C,10/10/2021 20:25,10/10/2021 21:02,0,37,0,109,1
0PL81-E-00001-20211010202641,PL81,C,10/10/2021 20:26,11/10/2021 8:03,0,697,0,94,1
0PL81-L-00033-20211010202654,PL81,C,10/10/2021 20:26,11/10/2021 6:58,0,632,0,33,1
0PL81-L-00034-20211010202654,PL81,C,10/10/2021 20:26,11/10/2021 9:44,0,798,0,34,1
0PL81-L-00035-20211010202654,PL81,C,10/10/2021 20:26,11/10/2021 8:47,0,741,0,35,1
0PL81-E-00001-20211010202745,PL81,C,10/10/2021 20:27,10/10/2021 21:42,0,75,0,148,1
0PL81-L-00063-20211010202746,PL81,C,10/10/2021 20:27,10/10/2021 21:35,0,68,0,63,1
0PL81-E-00001-20211010203019,PL81,C,10/10/2021 20:30,11/10/2021 8:17,0,707,0,233,1
0PL81-L-00353-20211010203109,PL81,C,10/10/2021 20:31,11/10/2021 22:11,0,1540,0,353,1
0PL81-E-00001-20211010203527,PL81,C,10/10/2021 20:35,11/10/2021 8:12,0,697,0,58,1
0PL81-E-00001-20211010203534,PL81,C,10/10/2021 20:35,11/10/2021 10:27,0,832,0,211,1
0PL81-E-00001-20211010203953,PL81,C,10/10/2021 20:39,11/10/2021 6:48,0,609,0,349,1
0PL81-E-00001-20211010203959,PL81,C,10/10/2021 20:39,11/10/2021 10:29,0,830,0,90,1
0PL81-E-00001-20211010204129,PL81,C,10/10/2021 20:41,11/10/2021 10:07,0,806,0,11,1
0PL81-E-00001-20211010204505,PL81,C,10/10/2021 20:45,11/10/2021 9:45,0,780,0,174,1
0PL81-E-00001-20211010204541,PL81,C,10/10/2021 20:45,11/10/2021 5:13,0,508,0,15,1
0PL81-E-00001-20211010204737,PL81,C,10/10/2021 20:47,11/10/2021 8:48,0,721,0,242,1
0PL81-E-00001-20211010205015,PL81,C,10/10/2021 20:50,12/10/2021 13:29,0,2439,0,185,1
0PL81-E-00001-20211010205545,PL81,C,10/10/2021 20:55,11/10/2021 18:05,0,1270,0,120,1
0PL81-E-00001-20211010205712,PL81,C,10/10/2021 20:57,11/10/2021 9:24,0,747,0,299,1
0PL81-E-00001-20211010205829,PL81,C,10/10/2021 20:58,11/10/2021 8:08,0,670,0,296,1
0PL81-E-00001-20211010210105,PL81,C,10/10/2021 21:01,11/10/2021 8:00,0,659,0,18,1
0PL81-L-00045-20211010210225,PL81,C,10/10/2021 21:02,11/10/2021 5:55,0,533,0,45,1
0PL81-L-00046-20211010210225,PL81,C,10/10/2021 21:02,10/10/2021 21:45,0,43,0,46,1
0PL81-L-00109-20211010210248,PL81,C,10/10/2021 21:02,11/10/2021 6:47,0,585,0,109,1
0PL81-L-00052-20211010210405,PL81,C,10/10/2021 21:04,10/10/2021 21:04,0,0,0,52,1
0PL81-L-00052-20211010210458,PL81,C,10/10/2021 21:04,10/10/2021 21:06,0,2,0,52,1
0PL81-L-00052-20211010210638,PL81,C,10/10/2021 21:06,11/10/2021 0:10,0,184,0,52,1
0PL81-E-00001-20211010210805,PL81,C,10/10/2021 21:08,11/10/2021 8:31,0,683,0,471,1
0PL81-E-00001-20211010211438,PL81,C,10/10/2021 21:14,11/10/2021 8:21,0,667,0,76,1
0PL81-E-00001-20211010211733,PL81,C,10/10/2021 21:17,10/10/2021 21:37,0,20,0,77,1
0PL81-L-00336-20211010212055,PL81,C,10/10/2021 21:20,11/10/2021 7:19,0,599,0,336,1
0PL81-L-00114-20211010212338,PL81,C,10/10/2021 21:23,11/10/2021 15:59,0,1116,0,114,1
0PL81-E-00001-20211010212359,PL81,C,10/10/2021 21:23,11/10/2021 10:42,0,799,0,83,1
0PL81-E-00001-20211010213226,PL81,C,10/10/2021 21:32,11/10/2021 10:51,0,799,0,215,1
0PL81-L-00063-20211010213552,PL81,C,10/10/2021 21:35,10/10/2021 22:45,0,70,0,63,1
0PL81-L-00064-20211010213552,PL81,C,10/10/2021 21:35,10/10/2021 22:44,0,69,0,64,1
0PL81-E-00001-20211010213919,PL81,C,10/10/2021 21:39,11/10/2021 6:23,0,524,0,54,1
0PL81-E-00001-20211010214010,PL81,C,10/10/2021 21:40,11/10/2021 7:33,0,593,0,71,1
0PL81-E-00001-20211010214015,PL81,C,10/10/2021 21:40,11/10/2021 6:37,0,537,0,171,1
0PL81-E-00001-20211010214019,PL81,C,10/10/2021 21:40,11/10/2021 18:53,0,1273,0,330,1
0PL81-E-00001-20211010214022,PL81,C,10/10/2021 21:40,11/10/2021 6:30,0,530,0,166,1
0PL81-E-00001-20211010214027,PL81,C,10/10/2021 21:40,11/10/2021 8:04,0,624,0,161,1
0PL81-E-00001-20211010214033,PL81,C,10/10/2021 21:40,11/10/2021 8:09,0,629,0,108,1
0PL81-E-00001-20211010214141,PL81,C,10/10/2021 21:41,10/10/2021 22:21,0,40,0,133,1
0PL81-L-00132-20211010214205,PL81,C,10/10/2021 21:42,11/10/2021 8:08,0,626,0,132,1
0PL81-L-00147-20211010214208,PL81,C,10/10/2021 21:42,10/10/2021 23:22,0,100,0,147,1
0PL81-L-00148-20211010214208,PL81,C,10/10/2021 21:42,10/10/2021 23:22,0,100,0,148,1
0PL81-E-00001-20211010214450,PL81,C,10/10/2021 21:44,11/10/2021 10:51,0,787,0,245,1
0PL81-E-00001-20211010214501,PL81,C,10/10/2021 21:45,11/10/2021 12:30,0,885,0,358,1
0PL81-E-00001-20211010214526,PL81,C,10/10/2021 21:45,10/10/2021 23:01,0,76,0,51,1
0PL81-L-00046-20211010214548,PL81,C,10/10/2021 21:45,11/10/2021 7:47,0,602,0,46,1
0PL81-E-00001-20211010214721,PL81,C,10/10/2021 21:47,11/10/2021 6:52,0,545,0,16,1
0PL81-E-00001-20211010215200,PL81,C,10/10/2021 21:52,11/10/2021 7:26,0,574,0,39,1
0PL81-E-00001-20211010215326,PL81,C,10/10/2021 21:53,11/10/2021 6:55,0,542,0,21,1
0PL81-E-00001-20211010215729,PL81,C,10/10/2021 21:57,11/10/2021 7:13,0,556,0,291,1
0PL81-E-00001-20211010215928,PL81,C,10/10/2021 21:59,10/10/2021 22:02,0,3,0,111,1
0PL81-E-00001-20211010220241,PL81,C,10/10/2021 22:02,11/10/2021 10:45,0,763,0,344,1
0PL81-L-00280-20211010220536,PL81,C,10/10/2021 22:05,11/10/2021 9:25,0,680,0,280,1
0PL81-L-00111-20211010220811,PL81,C,10/10/2021 22:08,10/10/2021 22:08,0,0,0,111,1
0PL81-E-00001-20211010220952,PL81,C,10/10/2021 22:09,11/10/2021 14:44,0,995,0,4,1
0PL81-E-00001-20211010221114,PL81,C,10/10/2021 22:11,11/10/2021 13:18,0,907,0,134,1
0PL81-L-00048-20211010221247,PL81,C,10/10/2021 22:12,10/10/2021 22:12,0,0,0,48,1
0PL81-L-00111-20211010221407,PL81,C,10/10/2021 22:14,10/10/2021 22:14,0,0,0,111,1
0PL81-L-00067-20211010221541,PL81,C,10/10/2021 22:15,10/10/2021 22:39,0,24,0,67,1
0PL81-E-00001-20211010221600,PL81,C,10/10/2021 22:16,11/10/2021 11:09,0,773,0,343,1
0PL81-E-00001-20211010221612,PL81,C,10/10/2021 22:16,11/10/2021 9:49,0,693,0,277,1
0PL81-E-00001-20211010221617,PL81,C,10/10/2021 22:16,11/10/2021 10:02,0,706,0,345,1
0PL81-L-00111-20211010221651,PL81,C,10/10/2021 22:16,10/10/2021 22:18,0,2,0,111,1
0PL81-E-00001-20211010222037,PL81,C,10/10/2021 22:20,11/10/2021 8:25,0,605,0,68,1
0PL81-E-00001-20211010222454,PL81,C,10/10/2021 22:24,11/10/2021 7:11,0,527,0,351,1
0PL81-E-00001-20211010222928,PL81,C,10/10/2021 22:29,10/10/2021 23:26,0,57,0,130,1
0PL81-E-00001-20211010223043,PL81,C,10/10/2021 22:30,11/10/2021 7:57,0,567,0,99,1
0PL81-L-00067-20211010224011,PL81,C,10/10/2021 22:40,11/10/2021 7:51,0,551,0,67,1
0PL81-L-00064-20211010224425,PL81,C,10/10/2021 22:44,10/10/2021 22:45,0,1,0,64,1
0PL81-L-00064-20211010224530,PL81,C,10/10/2021 22:45,10/10/2021 22:46,0,1,0,64,1
0PL81-L-00063-20211010224530,PL81,C,10/10/2021 22:45,11/10/2021 6:05,0,440,0,63,1
0PL81-E-00001-20211010224636,PL81,C,10/10/2021 22:46,11/10/2021 7:28,0,522,0,212,1
0PL81-L-00064-20211010224701,PL81,C,10/10/2021 22:47,11/10/2021 8:33,0,586,0,64,1
0PL81-E-00001-20211010225642,PL81,C,10/10/2021 22:56,11/10/2021 8:00,0,544,0,328,1
0PL81-E-00001-20211010230039,PL81,C,10/10/2021 23:00,11/10/2021 10:33,0,693,0,2,1
0PL81-E-00001-20211010230106,PL81,C,10/10/2021 23:01,11/10/2021 9:48,0,647,0,105,1
0PL81-L-00051-20211010230144,PL81,C,10/10/2021 23:01,11/10/2021 9:27,0,626,0,51,1
0PL81-L-00102-20211010230211,PL81,C,10/10/2021 23:02,11/10/2021 6:31,0,449,0,102,1
0PL81-L-00223-20211010230521,PL81,C,10/10/2021 23:05,10/10/2021 23:05,0,0,0,223,1
0PL81-E-00001-20211010231037,PL81,C,10/10/2021 23:10,11/10/2021 7:20,0,490,0,333,1
0PL81-E-00001-20211010231043,PL81,C,10/10/2021 23:10,11/10/2021 16:07,0,1017,0,469,1
0PL81-E-00001-20211010231710,PL81,C,10/10/2021 23:17,11/10/2021 10:28,0,671,0,153,1
0PL81-E-00001-20211010232117,PL81,C,10/10/2021 23:21,11/10/2021 8:18,0,537,0,107,1
0PL81-E-00001-20211010232121,PL81,C,10/10/2021 23:21,11/10/2021 6:48,0,447,0,187,1
0PL81-L-00147-20211010232207,PL81,C,10/10/2021 23:22,10/10/2021 23:31,0,9,0,147,1
0PL81-L-00148-20211010232207,PL81,C,10/10/2021 23:22,11/10/2021 13:17,0,835,0,148,1
0PL81-E-00001-20211010232638,PL81,C,10/10/2021 23:26,10/10/2021 23:39,0,13,0,168,1
0PL81-E-00001-20211010232810,PL81,C,10/10/2021 23:28,11/10/2021 9:19,0,591,0,26,1
0PL81-E-00001-20211010233025,PL81,C,10/10/2021 23:30,11/10/2021 9:28,0,598,0,176,1
0PL81-L-00147-20211010233138,PL81,C,10/10/2021 23:31,11/10/2021 8:10,0,519,0,147,1
0PL81-E-00001-20211010233845,PL81,C,10/10/2021 23:38,11/10/2021 9:15,0,577,0,182,1
0PL81-E-00001-20211010234359,PL81,C,10/10/2021 23:43,11/10/2021 8:00,0,497,0,337,1
0PL81-E-00001-20211010235003,PL81,C,10/10/2021 23:50,10/10/2021 23:51,0,1,0,9,1
0PL81-E-00001-20211010235015,PL81,C,10/10/2021 23:50,10/10/2021 23:50,0,0,0,140,1
0PL81-L-00009-20211010235126,PL81,C,10/10/2021 23:51,11/10/2021 7:52,0,481,0,9,1
0PL81-E-00001-20211010235851,PL81,C,10/10/2021 23:58,11/10/2021 13:47,0,829,0,269,1
0PL81-L-00164-20211011000201,PL81,C,11/10/2021 0:02,11/10/2021 12:11,0,729,0,164,1
0PL81-E-00001-20211011002900,PL81,C,11/10/2021 0:29,11/10/2021 10:02,0,573,0,323,1
0PL81-L-00048-20211011004134,PL81,C,11/10/2021 0:41,11/10/2021 8:12,0,451,0,48,1
0PL81-L-00133-20211011004148,PL81,C,11/10/2021 0:41,11/10/2021 2:12,0,91,0,133,1
0PL81-E-00001-20211011010110,PL81,C,11/10/2021 1:01,11/10/2021 8:58,0,477,0,283,1
0PL81-E-00001-20211011014505,PL81,C,11/10/2021 1:45,11/10/2021 17:31,0,946,0,130,1
0PL81-L-00111-20211011014925,PL81,C,11/10/2021 1:49,11/10/2021 1:50,0,1,0,111,1
0PL81-L-00111-20211011015128,PL81,C,11/10/2021 1:51,11/10/2021 8:14,0,383,0,111,1
0PL81-E-00001-20211011043719,PL81,C,11/10/2021 4:37,11/10/2021 8:45,0,248,0,133,1
0PL81-E-00001-20211011044307,PL81,C,11/10/2021 4:43,11/10/2021 12:40,0,477,0,340,1
0PL81-E-00001-20211011055046,PL81,C,11/10/2021 5:50,11/10/2021 10:03,0,253,0,56,1
0PL81-E-00001-20211011060910,PL81,C,11/10/2021 6:09,11/10/2021 6:43,0,34,0,15,1
0PL81-E-00001-20211011063615,PL81,C,11/10/2021 6:36,11/10/2021 12:28,0,352,0,55,1
0PL81-L-00017-20211011065246,PL81,C,11/10/2021 6:52,11/10/2021 6:52,0,0,0,17,1
0PL81-E-00001-20211011190325,PL81,C,11/10/2021 19:03,13/10/2021 7:56,0,2213,0,296,1
0PL81-E-00001-20211011190338,PL81,C,11/10/2021 19:03,11/10/2021 22:10,0,187,0,113,1
0PL81-L-00003-20211011190355,PL81,C,11/10/2021 19:03,11/10/2021 21:13,0,130,0,3,1
0PL81-E-00001-20211011190407,PL81,C,11/10/2021 19:04,11/10/2021 19:04,0,0,0,146,1
0PL81-L-00027-20211011190747,PL81,C,11/10/2021 19:07,13/10/2021 11:31,0,2424,0,27,1
0PL81-E-00001-20211011190809,PL81,C,11/10/2021 19:08,11/10/2021 23:23,0,255,0,336,1
0PL81-E-00001-20211011191102,PL81,C,11/10/2021 19:11,12/10/2021 8:24,0,793,0,115,1
0PL81-E-00001-20211011191112,PL81,C,11/10/2021 19:11,12/10/2021 8:40,0,809,0,251,1
0PL81-E-00001-20211011192116,PL81,C,11/10/2021 19:21,12/10/2021 6:32,0,671,0,19,1
0PL81-E-00001-20211011192239,PL81,C,11/10/2021 19:22,11/10/2021 22:06,0,164,0,78,1
0PL81-E-00001-20211011192257,PL81,C,11/10/2021 19:22,12/10/2021 8:47,0,805,0,52,1
0PL81-E-00001-20211011192655,PL81,C,11/10/2021 19:26,12/10/2021 4:00,0,514,0,33,1
0PL81-E-00001-20211011192727,PL81,C,11/10/2021 19:27,12/10/2021 4:00,0,513,0,350,1
0PL81-E-00001-20211011192732,PL81,C,11/10/2021 19:27,11/10/2021 20:36,0,69,0,130,1
0PL81-E-00001-20211011192736,PL81,C,11/10/2021 19:27,11/10/2021 19:40,0,13,0,124,1
0PL81-E-00001-20211011193135,PL81,C,11/10/2021 19:31,11/10/2021 21:57,0,146,0,50,1
0PL81-E-00001-20211011193417,PL81,C,11/10/2021 19:34,12/10/2021 6:40,0,666,0,109,1
0PL81-E-00001-20211011193515,PL81,C,11/10/2021 19:35,11/10/2021 20:24,0,49,0,64,1
0PL81-E-00001-20211011193625,PL81,C,11/10/2021 19:36,12/10/2021 7:57,0,741,0,88,1
0PL81-E-00001-20211011194210,PL81,C,11/10/2021 19:42,12/10/2021 7:38,0,716,0,359,1
0PL81-E-00001-20211011194305,PL81,C,11/10/2021 19:43,12/10/2021 11:47,0,964,0,39,1
0PL81-E-00001-20211011194311,PL81,C,11/10/2021 19:43,11/10/2021 22:03,0,140,0,59,1
0PL81-E-00001-20211011194450,PL81,C,11/10/2021 19:44,11/10/2021 22:44,0,180,0,49,1
0PL81-E-00001-20211011194507,PL81,C,11/10/2021 19:45,12/10/2021 4:00,0,495,0,152,1
0PL81-E-00001-20211011194513,PL81,C,11/10/2021 19:45,12/10/2021 4:00,0,495,0,142,1
0PL81-E-00001-20211011194517,PL81,C,11/10/2021 19:45,12/10/2021 8:04,0,739,0,132,1
0PL81-L-00054-20211011194713,PL81,C,11/10/2021 19:47,12/10/2021 6:56,0,669,0,54,1
0PL81-L-00055-20211011194713,PL81,C,11/10/2021 19:47,12/10/2021 6:29,0,642,0,55,1
0PL81-E-00001-20211011194726,PL81,C,11/10/2021 19:47,12/10/2021 8:19,0,752,0,163,1
0PL81-L-00010-20211011195119,PL81,C,11/10/2021 19:51,12/10/2021 8:57,0,786,0,10,1
0PL81-E-00001-20211011195640,PL81,C,11/10/2021 19:56,12/10/2021 7:08,0,672,0,18,1
0PL81-E-00001-20211011200131,PL81,C,11/10/2021 20:01,11/10/2021 21:08,0,67,0,24,1
0PL81-E-00001-20211011200210,PL81,C,11/10/2021 20:02,12/10/2021 8:21,0,739,0,91,1
0PL81-E-00001-20211011200242,PL81,C,11/10/2021 20:02,12/10/2021 6:44,0,642,0,134,1
0PL81-E-00001-20211011200333,PL81,C,11/10/2021 20:03,12/10/2021 13:53,0,1070,0,172,1
0PL81-E-00001-20211011200458,PL81,C,11/10/2021 20:04,12/10/2021 4:16,0,492,0,341,1
0PL81-E-00001-20211011200505,PL81,C,11/10/2021 20:05,12/10/2021 5:45,0,580,0,420,1
0PL81-E-00001-20211011201052,PL81,C,11/10/2021 20:10,12/10/2021 6:16,0,606,0,346,1
0PL81-E-00001-20211011201159,PL81,C,11/10/2021 20:11,11/10/2021 20:13,0,2,0,76,1
0PL81-L-00069-20211011201414,PL81,C,11/10/2021 20:14,11/10/2021 20:16,0,2,0,69,1
0PL81-L-00069-20211011201653,PL81,C,11/10/2021 20:16,11/10/2021 20:17,0,1,0,69,1
0PL81-E-00001-20211011201828,PL81,C,11/10/2021 20:18,12/10/2021 17:39,0,1281,0,162,1
0PL81-L-00069-20211011201843,PL81,C,11/10/2021 20:18,12/10/2021 1:16,0,298,0,69,1
0PL81-E-00001-20211011202002,PL81,C,11/10/2021 20:20,11/10/2021 20:56,0,36,0,87,1
0PL81-E-00001-20211011202313,PL81,C,11/10/2021 20:23,12/10/2021 6:45,0,622,0,81,1
0PL81-E-00001-20211011202324,PL81,C,11/10/2021 20:23,12/10/2021 15:46,0,1163,0,68,1
0PL81-L-00064-20211011202431,PL81,C,11/10/2021 20:24,12/10/2021 6:54,0,630,0,64,1
0PL81-E-00001-20211011202542,PL81,C,11/10/2021 20:25,12/10/2021 6:07,0,582,0,166,1
0PL81-L-00077-20211011202617,PL81,C,11/10/2021 20:26,11/10/2021 20:45,0,19,0,77,1
0PL81-E-00001-20211011202755,PL81,C,11/10/2021 20:27,11/10/2021 20:36,0,9,0,171,1
0PL81-E-00001-20211011202801,PL81,C,11/10/2021 20:28,12/10/2021 8:46,0,738,0,473,1
0PL81-E-00001-20211011203405,PL81,C,11/10/2021 20:34,11/10/2021 20:36,0,2,0,223,1
0PL81-E-00001-20211011203408,PL81,C,11/10/2021 20:34,12/10/2021 7:42,0,668,0,116,1
0PL81-E-00001-20211011203643,PL81,C,11/10/2021 20:36,12/10/2021 15:23,0,1127,0,215,1
0PL81-L-00171-20211011203644,PL81,C,11/10/2021 20:36,11/10/2021 20:37,0,1,0,171,1
